timestamp,value
1002, 19.3
2001, 39
3001, 58.5
4001, 59.8
5001, 60.5
6001, 64.7
7001, 66.1
8001, 69.89999999999999
9001, 72.3
10001, 75.6
11001, 76.19999999999999
12001, 72.99999999999999
13001, 66.99999999999999
14001, 61.899999999999984
15002, 58.499999999999986
16001, 59.79999999999998
17001, 60.499999999999986
18001, 64.69999999999999
19001, 66.1
20001, 69.89999999999999
21001, 72.3
22001, 75.6
23001, 76.19999999999999
24001, 72.99999999999999
25001, 66.99999999999999
26001, 61.899999999999984
27001, 58.499999999999986
28001, 59.79999999999998
29001, 60.499999999999986
30001, 64.69999999999999
31001, 66.1
32001, 69.89999999999999
33001, 72.3
34001, 75.6
35001, 76.19999999999999
36001, 72.99999999999999
37001, 66.99999999999999
38001, 61.899999999999984
39001, 58.499999999999986
40001, 59.79999999999998
41001, 60.499999999999986
42001, 64.69999999999999
43001, 66.1
44001, 69.89999999999999
45001, 72.3
46001, 75.6
47001, 76.19999999999999
48001, 72.99999999999999
49001, 66.99999999999999
50001, 61.899999999999984
51001, 58.499999999999986
52001, 59.79999999999998
53001, 60.499999999999986
54001, 64.69999999999999
55001, 66.1
56001, 69.89999999999999
57001, 72.3
58001, 75.6
59001, 76.19999999999999
60001, 72.99999999999999
61001, 66.99999999999999
62001, 61.899999999999984
63001, 58.499999999999986
64001, 59.79999999999998
65001, 60.499999999999986
66001, 64.69999999999999
67001, 66.1
68001, 69.89999999999999
69001, 72.3
70001, 75.6
71001, 76.19999999999999
72001, 72.99999999999999
73001, 66.99999999999999
74001, 61.899999999999984
75001, 58.499999999999986
76001, 59.79999999999998
77002, 60.499999999999986
78001, 64.69999999999999
79001, 66.1
80001, 69.89999999999999
81001, 72.3
82001, 75.6
83001, 76.19999999999999
84001, 72.99999999999999
85001, 66.99999999999999
86001, 61.899999999999984
87002, 58.499999999999986
88001, 59.79999999999998
89001, 60.499999999999986
90001, 64.69999999999999
91003, 66.1
92001, 69.89999999999999
93001, 72.3
94001, 75.6
95001, 76.19999999999999
96001, 72.99999999999999
97001, 66.99999999999999
98001, 61.899999999999984
99001, 58.499999999999986
100001, 59.79999999999998
101001, 60.499999999999986
102001, 64.69999999999999
103001, 66.1
104002, 69.89999999999999
105001, 72.3
106001, 75.6
107001, 76.19999999999999
108001, 72.99999999999999
109001, 66.99999999999999
110001, 61.899999999999984
111001, 58.499999999999986
112001, 59.79999999999998
113001, 60.499999999999986
114001, 64.69999999999999
115001, 66.1
116001, 69.89999999999999
117001, 72.3
118001, 75.6
119001, 76.19999999999999
120001, 72.99999999999999
121001, 66.99999999999999
122001, 61.899999999999984
