timestamp,value
1002, 61.7
2001, 121.1
3001, 179.89999999999998
4002, 174.49999999999997
5002, 178.59999999999997
6002, 181.99999999999997
7001, 193.79999999999995
8001, 203.89999999999995
9001, 214.59999999999997
10001, 222.89999999999998
11001, 228
12002, 229.39999999999998
13001, 214.7
14002, 195.39999999999998
15002, 179.89999999999998
16002, 174.49999999999997
17001, 178.59999999999997
18002, 181.99999999999997
19001, 193.79999999999995
20002, 203.89999999999995
21001, 214.59999999999997
22002, 222.89999999999998
23002, 228
24002, 229.39999999999998
25002, 214.7
26002, 195.39999999999998
27002, 179.89999999999998
28002, 174.49999999999997
29002, 178.59999999999997
30002, 181.99999999999997
31002, 193.79999999999995
32002, 203.89999999999995
33002, 214.59999999999997
34002, 222.89999999999998
35002, 228
36002, 229.39999999999998
37002, 214.7
38001, 195.39999999999998
39001, 179.89999999999998
40002, 174.49999999999997
41001, 178.59999999999997
42001, 181.99999999999997
43002, 193.79999999999995
44001, 203.89999999999995
45001, 214.59999999999997
46001, 222.89999999999998
47001, 228
48001, 229.39999999999998
49001, 214.7
50001, 195.39999999999998
51001, 179.89999999999998
52001, 174.49999999999997
53002, 178.59999999999997
54001, 181.99999999999997
55001, 193.79999999999995
56001, 203.89999999999995
57001, 214.59999999999997
58001, 222.89999999999998
59002, 228
60001, 229.39999999999998
61001, 214.7
62001, 195.39999999999998
63002, 179.89999999999998
64001, 174.49999999999997
65001, 178.59999999999997
66001, 181.99999999999997
67001, 193.79999999999995
68002, 203.89999999999995
69001, 214.59999999999997
70001, 222.89999999999998
71002, 228
72001, 229.39999999999998
73001, 214.7
74002, 195.39999999999998
75002, 179.89999999999998
76002, 174.49999999999997
77002, 178.59999999999997
78002, 181.99999999999997
79002, 193.79999999999995
80002, 203.89999999999995
81001, 214.59999999999997
82002, 222.89999999999998
83002, 228
84002, 229.39999999999998
85001, 214.7
86001, 195.39999999999998
87002, 179.89999999999998
88002, 174.49999999999997
89002, 178.59999999999997
90001, 181.99999999999997
91002, 193.79999999999995
92002, 203.89999999999995
93001, 214.59999999999997
94002, 222.89999999999998
95001, 228
96002, 229.39999999999998
97001, 214.7
98002, 195.39999999999998
99001, 179.89999999999998
100002, 174.49999999999997
101001, 178.59999999999997
102002, 181.99999999999997
103002, 193.79999999999995
104002, 203.89999999999995
105001, 214.59999999999997
106002, 222.89999999999998
107002, 228
108001, 229.39999999999998
109002, 214.7
110002, 195.39999999999998
111001, 179.89999999999998
112002, 174.49999999999997
113002, 178.59999999999997
114002, 181.99999999999997
115001, 193.79999999999995
116001, 203.89999999999995
